id	subject	predicate	object	category	relation	provided_by	source
uuid:51e38ef2-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:70721	biolink:Association			usda_acup
uuid:51e39bcc-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:73178	biolink:Association			usda_acup
uuid:51e3a8a6-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:78780	biolink:Association			usda_acup
uuid:51e3b56c-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81734	biolink:Association			usda_acup
uuid:51e3c250-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81760	biolink:Association			usda_acup
uuid:51e3cf2a-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81763	biolink:Association			usda_acup
uuid:51e3dc0e-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81764	biolink:Association			usda_acup
uuid:51e3e924-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81777	biolink:Association			usda_acup
uuid:51e3f626-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81788	biolink:Association			usda_acup
uuid:51e403a0-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81828	biolink:Association			usda_acup
uuid:51e410a2-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81841	biolink:Association			usda_acup
uuid:51e41d90-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81848	biolink:Association			usda_acup
uuid:51e42a74-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81899	biolink:Association			usda_acup
uuid:51e43758-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81907	biolink:Association			usda_acup
uuid:51e44432-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81955	biolink:Association			usda_acup
uuid:51e451e8-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:81975	biolink:Association			usda_acup
uuid:51e4626e-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
uuid:51e47bb4-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:83258	biolink:Association			usda_acup
uuid:51e4927a-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:83268	biolink:Association			usda_acup
uuid:51e4b0f2-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:83398	biolink:Association			usda_acup
uuid:51e4c812-727e-11ed-a110-acde48001122	FOODON:03301716	biolink:associated_with	CHEBI:84033	biolink:Association			usda_acup
uuid:51e4d91a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:131999	biolink:Association			usda_acup
uuid:51e4e824-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:132053	biolink:Association			usda_acup
uuid:51e4f5f8-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:132964	biolink:Association			usda_acup
uuid:51e510d8-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:133997	biolink:Association			usda_acup
uuid:51e52442-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:134069	biolink:Association			usda_acup
uuid:51e5354a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:138164	biolink:Association			usda_acup
uuid:51e543fa-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:140503	biolink:Association			usda_acup
uuid:51e551ec-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:15930	biolink:Association			usda_acup
uuid:51e56132-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:16240	biolink:Association			usda_acup
uuid:51e57190-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:17362	biolink:Association			usda_acup
uuid:51e5805e-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:23414	biolink:Association			usda_acup
uuid:51e58f18-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:23414	biolink:Association			usda_acup
uuid:51e59d5a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:26833	biolink:Association			usda_acup
uuid:51e5bb00-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:27338	biolink:Association			usda_acup
uuid:51e5d32e-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:27496	biolink:Association			usda_acup
uuid:51e5e92c-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:27744	biolink:Association			usda_acup
uuid:51e5fa2a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:27744	biolink:Association			usda_acup
uuid:51e60a38-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:28201	biolink:Association			usda_acup
uuid:51e61a78-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:28909	biolink:Association			usda_acup
uuid:51e62aea-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:30563	biolink:Association			usda_acup
uuid:51e63a3a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:3093	biolink:Association			usda_acup
uuid:51e64962-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:32158	biolink:Association			usda_acup
uuid:51e65b00-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:32687	biolink:Association			usda_acup
uuid:51e66b22-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:32888	biolink:Association			usda_acup
uuid:51e67c02-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:3390	biolink:Association			usda_acup
uuid:51e68b66-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:3416	biolink:Association			usda_acup
uuid:51e69aa2-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:34520	biolink:Association			usda_acup
uuid:51e6aa38-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:34608	biolink:Association			usda_acup
uuid:51e6b960-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:34631	biolink:Association			usda_acup
uuid:51e6c892-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:34682	biolink:Association			usda_acup
uuid:51e6d878-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:34714	biolink:Association			usda_acup
uuid:51e6e854-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:34846	biolink:Association			usda_acup
uuid:51e6f7ea-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:34905	biolink:Association			usda_acup
uuid:51e707ee-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:34908	biolink:Association			usda_acup
uuid:51e717ac-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:34911	biolink:Association			usda_acup
uuid:51e72e9a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:35014	biolink:Association			usda_acup
uuid:51e73f8e-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:35027	biolink:Association			usda_acup
uuid:51e75140-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:36361	biolink:Association			usda_acup
uuid:51e7609a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:3639	biolink:Association			usda_acup
uuid:51e77152-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:3751	biolink:Association			usda_acup
uuid:51e781d8-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:38069	biolink:Association			usda_acup
uuid:51e79132-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:38449	biolink:Association			usda_acup
uuid:51e7a226-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:38473	biolink:Association			usda_acup
uuid:51e7b2c0-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:38495	biolink:Association			usda_acup
uuid:51e7c238-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:38539	biolink:Association			usda_acup
uuid:51e7d192-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:38630	biolink:Association			usda_acup
uuid:51e7e0ba-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:38640	biolink:Association			usda_acup
uuid:51e7efd8-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:38661	biolink:Association			usda_acup
uuid:51e7ff0a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:38680	biolink:Association			usda_acup
uuid:51e80e32-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:38746	biolink:Association			usda_acup
uuid:51e81df0-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:38798	biolink:Association			usda_acup
uuid:51e82fd4-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39098	biolink:Association			usda_acup
uuid:51e84078-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39163	biolink:Association			usda_acup
uuid:51e85482-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39178	biolink:Association			usda_acup
uuid:51e8645e-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39183	biolink:Association			usda_acup
uuid:51e873f4-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39185	biolink:Association			usda_acup
uuid:51e88376-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39211	biolink:Association			usda_acup
uuid:51e892f8-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39214	biolink:Association			usda_acup
uuid:51e8a266-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39260	biolink:Association			usda_acup
uuid:51e8b1de-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39291	biolink:Association			usda_acup
uuid:51e8c732-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39311	biolink:Association			usda_acup
uuid:51e8d79a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39314	biolink:Association			usda_acup
uuid:51e8e988-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39323	biolink:Association			usda_acup
uuid:51e8f964-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39325	biolink:Association			usda_acup
uuid:51e9090e-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39334	biolink:Association			usda_acup
uuid:51e9189a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39346	biolink:Association			usda_acup
uuid:51e92a10-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39353	biolink:Association			usda_acup
uuid:51e93ad2-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39381	biolink:Association			usda_acup
uuid:51e94a68-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:39385	biolink:Association			usda_acup
uuid:51e959fe-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:4034	biolink:Association			usda_acup
uuid:51e969b2-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:4045	biolink:Association			usda_acup
uuid:51e97e20-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:40909	biolink:Association			usda_acup
uuid:51e98de8-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:42530	biolink:Association			usda_acup
uuid:51e99d6a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:4510	biolink:Association			usda_acup
uuid:51e9acd8-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:4738	biolink:Association			usda_acup
uuid:51e9bc32-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:4791	biolink:Association			usda_acup
uuid:51e9cbbe-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:48635	biolink:Association			usda_acup
uuid:51e9db54-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:4998	biolink:Association			usda_acup
uuid:51e9f288-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:52492	biolink:Association			usda_acup
uuid:51ea039a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:52741	biolink:Association			usda_acup
uuid:51ea13d0-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:5870	biolink:Association			usda_acup
uuid:51ea23c0-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:59340	biolink:Association			usda_acup
uuid:51ea3374-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:60607	biolink:Association			usda_acup
uuid:51ea43aa-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:65242	biolink:Association			usda_acup
uuid:51ea53a4-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:6651	biolink:Association			usda_acup
uuid:51ea63bc-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:67113	biolink:Association			usda_acup
uuid:51ea73b6-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:6835	biolink:Association			usda_acup
uuid:51ea83ba-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:6902	biolink:Association			usda_acup
uuid:51ea9418-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:6902	biolink:Association			usda_acup
uuid:51eaa5b6-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:6910	biolink:Association			usda_acup
uuid:51eab614-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:70721	biolink:Association			usda_acup
uuid:51eac622-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:73163	biolink:Association			usda_acup
uuid:51ead626-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:75281	biolink:Association			usda_acup
uuid:51eae71a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:78780	biolink:Association			usda_acup
uuid:51eaf78c-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:79736	biolink:Association			usda_acup
uuid:51eb081c-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81735	biolink:Association			usda_acup
uuid:51eb1776-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81737	biolink:Association			usda_acup
uuid:51eb26ee-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81750	biolink:Association			usda_acup
uuid:51eb3652-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81760	biolink:Association			usda_acup
uuid:51eb45d4-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81761	biolink:Association			usda_acup
uuid:51eb5560-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81763	biolink:Association			usda_acup
uuid:51eb64ec-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81764	biolink:Association			usda_acup
uuid:51eb7446-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81777	biolink:Association			usda_acup
uuid:51eb83fa-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81781	biolink:Association			usda_acup
uuid:51eb92f0-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81784	biolink:Association			usda_acup
uuid:51eba2ae-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81788	biolink:Association			usda_acup
uuid:51ebb21c-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81789	biolink:Association			usda_acup
uuid:51ebc19e-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81792	biolink:Association			usda_acup
uuid:51ebd440-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81797	biolink:Association			usda_acup
uuid:51ebe3fe-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81815	biolink:Association			usda_acup
uuid:51ebf4de-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81822	biolink:Association			usda_acup
uuid:51ec0546-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81833	biolink:Association			usda_acup
uuid:51ec168a-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81841	biolink:Association			usda_acup
uuid:51ec2788-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81848	biolink:Association			usda_acup
uuid:51ec3912-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81899	biolink:Association			usda_acup
uuid:51ec4baa-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81907	biolink:Association			usda_acup
uuid:51ec5ba4-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81931	biolink:Association			usda_acup
uuid:51ec6b6c-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81975	biolink:Association			usda_acup
uuid:51ec7c06-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:81988	biolink:Association			usda_acup
uuid:51ec8c00-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:82025	biolink:Association			usda_acup
uuid:51ec9bbe-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:82029	biolink:Association			usda_acup
uuid:51ecab68-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:82036	biolink:Association			usda_acup
uuid:51ecbb30-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
uuid:51ecca6c-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
uuid:51ecd9d0-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
uuid:51ece970-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:82048	biolink:Association			usda_acup
uuid:51ecf8a2-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:83070	biolink:Association			usda_acup
uuid:51ed07e8-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:83092	biolink:Association			usda_acup
uuid:51ed1774-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:83113	biolink:Association			usda_acup
uuid:51ed2714-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:83258	biolink:Association			usda_acup
uuid:51ed3646-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:83268	biolink:Association			usda_acup
uuid:51ed45b4-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:83345	biolink:Association			usda_acup
uuid:51ed5b58-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:83398	biolink:Association			usda_acup
uuid:51ed6c60-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:83569	biolink:Association			usda_acup
uuid:51ed7b9c-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:8489	biolink:Association			usda_acup
uuid:51ed8d6c-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:86644	biolink:Association			usda_acup
uuid:51eda022-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:8939	biolink:Association			usda_acup
uuid:51edafc2-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:91261	biolink:Association			usda_acup
uuid:51edbef4-727e-11ed-a110-acde48001122	FOODON:03301577	biolink:associated_with	CHEBI:9715	biolink:Association			usda_acup
uuid:51edcfe8-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:131366	biolink:Association			usda_acup
uuid:51eddf60-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:131371	biolink:Association			usda_acup
uuid:51edee60-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:133305	biolink:Association			usda_acup
uuid:51edfd60-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:133997	biolink:Association			usda_acup
uuid:51ee0cce-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:134069	biolink:Association			usda_acup
uuid:51ee1c0a-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:16240	biolink:Association			usda_acup
uuid:51ee2b0a-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:17362	biolink:Association			usda_acup
uuid:51ee39ec-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:26833	biolink:Association			usda_acup
uuid:51ee48b0-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:27496	biolink:Association			usda_acup
uuid:51ee579c-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:28837	biolink:Association			usda_acup
uuid:51ee6674-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:28909	biolink:Association			usda_acup
uuid:51ee756a-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:30813	biolink:Association			usda_acup
uuid:51ee8442-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:3093	biolink:Association			usda_acup
uuid:51ee94aa-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:32687	biolink:Association			usda_acup
uuid:51eea3dc-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:3374	biolink:Association			usda_acup
uuid:51eeb5a2-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:3390	biolink:Association			usda_acup
uuid:51eec506-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:34608	biolink:Association			usda_acup
uuid:51eed47e-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:34631	biolink:Association			usda_acup
uuid:51eee3a6-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:34682	biolink:Association			usda_acup
uuid:51eef288-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:34905	biolink:Association			usda_acup
uuid:51ef0156-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:35014	biolink:Association			usda_acup
uuid:51ef102e-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:3639	biolink:Association			usda_acup
uuid:51ef1efc-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:3751	biolink:Association			usda_acup
uuid:51ef2db6-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:38449	biolink:Association			usda_acup
uuid:51ef3c84-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:38473	biolink:Association			usda_acup
uuid:51ef4b5c-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:38592	biolink:Association			usda_acup
uuid:51ef5a3e-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:38640	biolink:Association			usda_acup
uuid:51ef690c-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:38660	biolink:Association			usda_acup
uuid:51ef77ee-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:38729	biolink:Association			usda_acup
uuid:51ef86bc-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:38798	biolink:Association			usda_acup
uuid:51ef959e-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39098	biolink:Association			usda_acup
uuid:51efa476-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39163	biolink:Association			usda_acup
uuid:51efb34e-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39185	biolink:Association			usda_acup
uuid:51efc21c-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39211	biolink:Association			usda_acup
uuid:51efd0f4-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39214	biolink:Association			usda_acup
uuid:51efdfcc-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39260	biolink:Association			usda_acup
uuid:51efeeae-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39285	biolink:Association			usda_acup
uuid:51effd90-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39291	biolink:Association			usda_acup
uuid:51f00cfe-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39326	biolink:Association			usda_acup
uuid:51f01dca-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39329	biolink:Association			usda_acup
uuid:51f03026-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39334	biolink:Association			usda_acup
uuid:51f03ff8-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39353	biolink:Association			usda_acup
uuid:51f04f52-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:39385	biolink:Association			usda_acup
uuid:51f05ede-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:4045	biolink:Association			usda_acup
uuid:51f06faa-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:40909	biolink:Association			usda_acup
uuid:51f07f40-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:42530	biolink:Association			usda_acup
uuid:51f08e40-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:4791	biolink:Association			usda_acup
uuid:51f0a2d6-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:5011	biolink:Association			usda_acup
uuid:51f0b4ce-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:52492	biolink:Association			usda_acup
uuid:51f0c478-727e-11ed-a110-acde48001122	FOODON:03301722	biolink:associated_with	CHEBI:5870	biolink:Association			usda_acup
